
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2022-08-18T14:39:47Z,,25.061799958348274,121.640300033614039,50.901700034737587,-1.489399988204241,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
49,44.428241970017552,-68.367804000154138,3.73686,2022-08-11T20:28:24Z,,,"KOARB2","2022-08-11T20:28","2022-08-11T20:28",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-11T20:28:24Z,
50,44.428200982511044,-68.367698974907398,3.57453,2022-08-11T20:31:33Z,,,"KOART2","2022-08-11T20:31","2022-08-11T20:31",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-11T20:31:33Z,
51,44.428239958360791,-68.367672991007566,4.031374,2022-08-11T20:32:22Z,,,"KOATR1","2022-08-11T20:32","2022-08-11T20:32",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-11T20:32:22Z,
52,44.31913498789072,-68.198745958507061,5.004972,2022-07-01T10:32:46Z,,,"OC1","2022-07-01T10:32","2022-07-01T10:32",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-07-01T10:32:46Z,
53,44.318902976810932,-68.199465963989496,5.068762,2022-07-01T10:52:20Z,,,"OC1-CR-B","2022-07-01T10:52","2022-07-01T10:52",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-07-01T10:52:20Z,
54,44.318976989015937,-68.199520027264953,-0.143272,2022-07-01T10:59:03Z,,,"OC1-LC-B","2022-07-01T10:59","2022-07-01T10:59",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-07-01T10:59:03Z,
55,44.318957040086389,-68.199483985081315,2.813555,2022-07-01T10:51:19Z,,,"OC1-M-B","2022-07-01T10:51","2022-07-01T10:51",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-07-01T10:51:19Z,
56,44.31915401481092,-68.19891401566565,6.391291,2022-07-01T10:39:47Z,,,"OC1-M-H","2022-07-01T10:39","2022-07-01T10:39",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-07-01T10:39:47Z,
57,44.336047992110252,-68.06723297573626,6.572283,2022-06-28T15:51:48Z,,,"P100","2022-06-28T15:51","2022-06-28T15:51",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T15:51:48Z,
58,44.336163997650146,-68.067310005426407,8.262924,2022-06-28T15:48:41Z,,,"P115","2022-06-28T15:48","2022-06-28T15:48",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T15:48:41Z,
59,44.336085040122271,-68.067119987681508,6.728697,2022-06-28T15:51:05Z,,,"P1CA","2022-06-28T15:51","2022-06-28T15:51",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T15:51:05Z,
60,44.33612703345716,-68.06712401099503,7.692308,2022-06-28T15:50:10Z,,,"P1CB","2022-06-28T15:50","2022-06-28T15:50",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T15:50:10Z,
61,44.336203979328275,-68.067149994894862,7.851051,2022-06-28T15:49:23Z,,,"P1CC","2022-06-28T15:49","2022-06-28T15:49",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T15:49:23Z,
62,44.335955958813429,-68.067534975707531,4.653408,2022-06-28T15:53:02Z,,,"P1SA","2022-06-28T15:53","2022-06-28T15:53",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T15:53:02Z,
63,44.336018990725279,-68.067604964599013,4.655495,2022-06-28T15:53:46Z,,,"P1SB","2022-06-28T15:53","2022-06-28T15:53",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T15:53:46Z,
64,44.336073976010084,-68.067599013447762,4.35766,2022-06-28T15:54:49Z,,,"P1SC","2022-06-28T15:54","2022-06-28T15:54",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T15:54:49Z,
65,44.337034961208701,-68.067546961829066,0.408819,2022-06-28T14:50:35Z,,,"P300","2022-06-28T14:50","2022-06-28T14:50",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T14:50:35Z,
66,44.337146021425724,-68.06753103621304,6.25119,2022-06-28T14:56:32Z,,,"P315","2022-06-28T14:56","2022-06-28T14:56",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T14:56:32Z,
67,44.33703001588583,-68.067494994029403,-2.301836,2022-06-28T14:52:10Z,,,"P3CA","2022-06-28T14:52","2022-06-28T14:52",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T14:52:10Z,
68,44.337067985907197,-68.067483007907867,4.625761,2022-06-28T14:54:00Z,,,"P3CB","2022-06-28T14:54","2022-06-28T14:54",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T14:54:00Z,
69,44.337125988677144,-68.067479990422726,6.178595,2022-06-28T14:55:15Z,,,"P3CC","2022-06-28T14:55","2022-06-28T14:55",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T14:55:15Z,
70,44.337047031149268,-68.067637989297509,6.043861,2022-06-28T15:01:18Z,,,"P3SA","2022-06-28T15:01","2022-06-28T15:01",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T15:01:18Z,
71,44.337136968970299,-68.067632960155606,6.567625,2022-06-28T15:00:02Z,,,"P3SB","2022-06-28T15:00","2022-06-28T15:00",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T15:00:02Z,
72,44.337165970355272,-68.067587027326226,5.608068,2022-06-28T14:58:44Z,,,"P3SC","2022-06-28T14:58","2022-06-28T14:58",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T14:58:44Z,
73,44.33718197979033,-68.067520977929235,4.14138,2022-06-28T15:22:32Z,,,"P400","2022-06-28T15:22","2022-06-28T15:22",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T15:22:32Z,
74,44.337335033342242,-68.067515026777983,5.979342,2022-06-28T15:25:45Z,,,"P415","2022-06-28T15:25","2022-06-28T15:25",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T15:25:45Z,
75,44.337211987003684,-68.067504968494177,6.979116,2022-06-28T15:23:29Z,,,"P4CA","2022-06-28T15:23","2022-06-28T15:23",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T15:23:29Z,
76,44.337252974510193,-68.067488959059119,7.5389,2022-06-28T15:24:07Z,,,"P4CB","2022-06-28T15:24","2022-06-28T15:24",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T15:24:07Z,
77,44.337303014472127,-68.067493988201022,6.541842,2022-06-28T15:25:07Z,,,"P4CC","2022-06-28T15:25","2022-06-28T15:25",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T15:25:07Z,
